id,probability
98.0,0.00035310408014397357
99.0,0.9999218821515524
100.0,0.00020712742511716034
101.0,0.05164756125211986
102.0,0.9999369556236146
103.0,4.337390614596145e-05
104.0,2.6441528966253872e-05
105.0,0.0006138610071350967
106.0,0.9999799280527671
107.0,0.9879615063810647
108.0,0.0025702255665302543
109.0,0.9998506963098979
110.0,0.999936227313785
111.0,0.9990486285903522
112.0,0.9999481621412215
113.0,0.9998712559112027
114.0,0.9993285767456627
115.0,0.9989890859833483
116.0,0.9965068169662424
117.0,0.9994924119902174
118.0,0.9999023118594385
119.0,7.730353493511755e-05
120.0,0.9822395375279847
121.0,0.009859074334859217
122.0,0.0009832389103124914
123.0,0.9991912487546861
124.0,6.065173242637218e-05
125.0,0.9868020667990925
126.0,7.037749315275193e-05
127.0,0.9999006277542462
128.0,0.000990167191976249
129.0,7.847770336907732e-05
130.0,0.9999105697989065
131.0,2.5542636112321848e-05
132.0,0.9999264931517926
133.0,0.9981398089572175
134.0,0.9997474711992652
135.0,0.9997325187129663
136.0,5.005266887034257e-05
137.0,0.9998211495168537
138.0,0.9990444339057738
139.0,0.01534256207331869
140.0,0.0006276687833594561
141.0,1.8133318626395753e-05
142.0,0.9999414260082479
143.0,2.685501700032107e-05
144.0,0.9992764742874725
145.0,0.9997469773223029
146.0,7.247231628569358e-05
147.0,0.00011822489850053722
148.0,3.105180722944146e-05
149.0,7.423972893341235e-05
150.0,7.952775300950612e-05
151.0,5.4780199297352846e-05
152.0,0.6474663910447684
153.0,0.9997526325387728
154.0,0.9999700020141957
155.0,0.9999480830564298
156.0,0.9998805788252353
157.0,8.542383565575194e-05
158.0,0.9992776762903134
159.0,0.9999466164022156
160.0,0.9992945887448557
161.0,0.00012404794263106504
162.0,0.5703826714752592
163.0,0.9999709295579676
164.0,0.998620424452301
165.0,0.00023370895176756424
166.0,0.00015735409274157325
167.0,0.00010793170626178027
168.0,0.000779996818775382
169.0,0.9997191843415654
170.0,0.9992925985183253
171.0,0.0004233500526966938
172.0,4.023923877368684e-05
173.0,0.9999403837808085
174.0,0.00016286652382810967
175.0,0.0005311525540634921
176.0,3.98670162547118e-05
177.0,0.9996089147296742
178.0,0.9974024321564743
179.0,0.9999539550394914
180.0,0.999972881163256
181.0,0.00020479159229189577
182.0,0.00026059785340564536
183.0,0.0005989201402636898
184.0,0.9954986748203969
185.0,4.474993491883287e-05
186.0,4.433047804432966e-05
187.0,0.00020251862621732306
188.0,0.06646007969041082
189.0,5.096457907618887e-05
190.0,4.9658365594379204e-05
191.0,0.9999437486127383
192.0,0.9996923641505505
193.0,0.9998297408442635
194.0,0.00011309697192444974
195.0,0.13875135098301333
196.0,0.8862928959090272
197.0,0.9999372890561065
198.0,0.0018855515715677652
199.0,0.9919667064590444
200.0,5.964639496564004e-05
201.0,0.9999050377392353
202.0,0.0039129157515876865
203.0,0.9733605203118357
204.0,3.306586806064214e-05
205.0,0.9999011877729741
206.0,0.9946381831741301
207.0,0.9999218488508405
208.0,0.00022412342979581022
209.0,0.999716650492278
210.0,0.0001397933371069636
211.0,0.9997980861583138
212.0,0.9059527963177472
213.0,0.004189651624486835
214.0,0.0017514703438805766
215.0,0.9869598630870885
216.0,0.00020013000841111796
217.0,0.9999747261818871
218.0,5.7874019875515894e-05
219.0,0.9998704174787004
220.0,0.9863103981955502
221.0,0.00015607133847127055
222.0,0.9995248331287158
223.0,0.00011170004023720397
224.0,0.9469838027189846
225.0,0.999956379246432
226.0,8.869531065289702e-05
227.0,0.9991426761856186
228.0,0.0010079912476827452
229.0,0.0001603629847854671
230.0,0.9952798470673284
231.0,1.830360299755879e-05
232.0,0.03255903015539073
233.0,0.0008003142703452325
234.0,0.0004456100366780541
235.0,0.9994121796465735
236.0,0.0002602468397672605
237.0,0.9999410960958818
238.0,0.9997463534677999
239.0,4.7880724926948415e-05
240.0,0.9999619420953944
241.0,3.8779277468491525e-05
242.0,3.8030834686954435e-05
243.0,0.0040081580116983475
244.0,0.9618848973502996
245.0,0.9993480068756136
246.0,0.0003861938067870033
247.0,8.091711756644545e-05
248.0,0.007816789011824003
249.0,0.0005890089004584199
250.0,0.998560030506618
251.0,0.00010060543970811567
252.0,0.0052917496506150056
253.0,4.3502214369952804e-05
254.0,0.0011312658635546679
255.0,0.9898478170068434
256.0,4.903071921427338e-05
257.0,0.00021978785132480833
258.0,0.0005880037699661007
259.0,0.00013980275903451343
260.0,0.9999011672217605
261.0,0.9976491791063188
262.0,0.004298536703591645
263.0,6.136651471453965e-05
264.0,0.0007648127202403243
265.0,0.9997991225365145
266.0,2.046522656067862e-05
267.0,0.999933595724009
268.0,2.0580829087845218e-05
269.0,0.9995052164919134
270.0,0.9933158847217715
271.0,0.00201860508992797
272.0,0.004646238330465688
273.0,0.9999623353110955
274.0,0.9994441305230312
275.0,6.568731398808824e-05
276.0,4.407783733320115e-05
277.0,0.9996403519949576
278.0,0.00011886649652838236
279.0,0.00025270739639267456
280.0,0.029487100289201214
281.0,0.9747686471657723
282.0,0.99893257328495
283.0,0.999930622498893
284.0,0.0001798707987297159
285.0,0.999473447749602
286.0,0.9999292249887591
287.0,0.00014659439072509635
288.0,0.00010338437198331637
289.0,0.00014262344757528988
290.0,0.00010540340472517694
291.0,0.9262134975546077
292.0,5.2962671941403376e-05
293.0,4.281581357641617e-05
294.0,0.0037547999389058494
295.0,0.05848563110801857
296.0,0.00012845947759906054
297.0,0.026593317084842378
298.0,0.00022808247214227518
299.0,0.00014949150374957121
300.0,0.9905337859774169
301.0,1.3012779779666705e-05
302.0,0.9996021626247106
303.0,7.682965157871253e-05
304.0,0.9999626771004746
305.0,0.0005759456611460708
306.0,0.9999164315229325
307.0,5.105109432747533e-05
308.0,0.9996346079822666
309.0,6.846899592998884e-05
310.0,3.352101476031615e-05
311.0,6.006556827098804e-05
312.0,0.9998326626094715
313.0,0.004205859294409286
314.0,0.015764462450111583
315.0,1.3004070012978008e-05
316.0,0.9998751040739556
317.0,0.9999045790302075
318.0,0.06261549927196765
319.0,6.90761053139626e-05
320.0,0.9999524977692718
321.0,0.030541276896314404
322.0,0.9992732548814931
323.0,0.9999405726267301
324.0,0.00022541425639971305
325.0,0.9996788529121674
326.0,0.9999236345485621
327.0,9.884795578481342e-05
328.0,0.01561230431503467
329.0,2.6365051047208984e-05
330.0,0.999776128767582
331.0,0.9999222802304415
332.0,0.999943382486012
333.0,0.9999835443426959
334.0,0.9998395723505826
335.0,0.9998328405939435
336.0,0.9925521846793542
337.0,0.9998925895800536
338.0,0.9999088745323106
339.0,0.9995795436227516
340.0,2.755780332993738e-05
341.0,3.851772394191454e-05
342.0,0.999789671960509
343.0,0.9941271706454001
344.0,0.999960426032051
345.0,0.9845820293494734
346.0,0.029785316916913173
347.0,0.0003089293964456942
348.0,0.9998794134712293
349.0,0.000173703317062429
350.0,0.9999651456025509
351.0,0.0005321103922355298
352.0,0.9866561371458623
353.0,4.609725512519984e-05
354.0,0.00039742844979713277
355.0,0.9783085017538053
356.0,0.9989855223968178
357.0,0.9999349513601745
358.0,5.091232093971931e-05
359.0,0.9952113222567104
360.0,0.0001379314130013137
361.0,0.5638319656364378
362.0,0.9999493700751759
363.0,0.9997501782091262
364.0,0.00018123533231342243
365.0,0.9997763688181434
366.0,0.9874533749979032
367.0,0.03594573730931596
368.0,0.9967968002805146
369.0,0.00016384624844124993
370.0,0.9997423312958363
371.0,0.9999205133695762
372.0,0.9999821559976149
373.0,0.0004519756606856128
374.0,0.00016700319024789726
375.0,0.9994806446594162
376.0,0.00015840224434373728
377.0,7.452572876153912e-05
378.0,0.0006451850153332055
379.0,0.9999477552867551
380.0,0.9997446465693994
381.0,2.223547673503242e-05
382.0,0.9999345907651394
383.0,0.0014381777488308054
384.0,0.8790840375955289
385.0,3.9512068561068915e-05
386.0,0.9990376962535781
387.0,0.0004576833375844852
388.0,7.527724794066846e-05
389.0,0.9996718800276584
390.0,0.9999352831229835
391.0,0.9999525987966287
392.0,0.02262763055833964
393.0,0.00011397526462938323
394.0,7.340222761063116e-05
395.0,0.8409503333804105
396.0,0.9997158791630057
397.0,0.0002425613697561137
398.0,0.9004837610625955
399.0,0.999933563369543
400.0,0.999925805510188
401.0,0.9998322823016949
402.0,0.0022403304754050825
403.0,0.0008299141803394587
404.0,0.007718763297549207
405.0,0.9999147759221643
406.0,5.8493660157005596e-05
407.0,7.049413350396782e-05
408.0,5.642491196155284e-05
409.0,0.000530948218219488
410.0,4.220991287843302e-05
411.0,0.9998645162848819
412.0,0.00010224839642487996
413.0,0.9998087075483452
414.0,0.9998373895696521
415.0,0.9511196526478447
416.0,0.9999324638286843
417.0,5.3815326475802676e-05
418.0,0.826254663874996
419.0,0.00021804638746681276
420.0,3.7726109484319855e-05
421.0,0.9999318451503928
422.0,3.1132687660298177e-05
423.0,0.9999098770196732
424.0,0.9996433231989115
425.0,0.008788315439353314
426.0,0.9999480998578969
427.0,2.8156669767266177e-05
428.0,4.578526708727038e-05
429.0,0.11336915235244696
430.0,0.8736660435242155
431.0,0.0012887902944967854
432.0,0.9999359343293935
433.0,0.0010701406955901196
434.0,0.0004340827958767654
435.0,0.00013820667006836116
436.0,8.43571832296475e-05
437.0,0.9999635912964185
438.0,0.0001837975480765732
439.0,0.0004011343619962133
440.0,7.943735427818102e-05
441.0,0.9998663268931891
442.0,0.9943038760116307
443.0,0.11374660854240076
444.0,3.317596848340389e-05
445.0,0.9999284904697581
446.0,4.083641446774348e-05
447.0,0.0005976554898632025
448.0,0.9998301487078648
449.0,0.004546930767104451
450.0,0.0012615477066738362
451.0,2.340124930832254e-05
452.0,3.8891145374760214e-05
453.0,0.0003397271521457299
454.0,0.9999414630539607
455.0,8.461155751326103e-05
456.0,0.9866250545665134
457.0,5.9768220082829654e-05
458.0,0.9999557061509435
459.0,0.03874056144213473
460.0,0.005017653634589686
461.0,0.9999495845085985
462.0,0.9998646672613516
463.0,0.9995489518492349
464.0,6.333550776548995e-05
465.0,0.9998989416019668
466.0,3.4166003010682135e-05
467.0,0.99977975904069
468.0,0.9999068586319305
469.0,0.044768472046101265
470.0,0.00010607617749843112
471.0,4.6138831821629275e-05
472.0,0.881847821337679
473.0,0.027816091559996207
474.0,0.4973071387848833
475.0,0.999632701085097
476.0,7.06837723719729e-05
477.0,0.0002948592034823536
478.0,2.464972852633861e-05
479.0,0.0021048030533922023
480.0,0.9997210042289307
481.0,2.5824490311026117e-05
482.0,5.394710457949466e-05
483.0,0.9998970226298695
484.0,0.9998484901790172
485.0,0.00022717225528601597
486.0,0.0002942039362474715
487.0,0.9877115576140876
488.0,0.9997079829709121
489.0,2.666366116815445e-05
490.0,5.454066332692904e-05
491.0,0.0017054144746128088
492.0,9.089050753256446e-06
493.0,0.00012406076235369718
494.0,0.0008806494227988608
495.0,9.307256749316476e-05
496.0,0.9999050543016663
497.0,0.999956362186314
498.0,0.00014355146760682713
499.0,0.9997190967896278
500.0,0.9999687176793991
501.0,0.02101310422398467
502.0,0.999943440473187
503.0,0.9994165699773143
504.0,0.9993646056491085
505.0,0.9999591725527549
506.0,0.03650570900394252
507.0,0.9999788459139151
508.0,1.7098986548296894e-05
509.0,0.00011040766515822558
510.0,0.9999318897113814
511.0,0.9991658547123092
512.0,0.00038033926964852784
513.0,0.023137378574108764
514.0,8.839100566149974e-05
515.0,3.820809965045378e-05
516.0,4.1156025825578184e-05
517.0,0.0001481863225977803
518.0,1.0149881548037658e-05
519.0,0.9999766314405277
520.0,6.45737697229607e-05
521.0,0.9999650294047624
522.0,0.993377521055857
523.0,0.9999095834476008
524.0,7.527092228985102e-05
525.0,0.9983609271255501
526.0,0.0007138959098576879
527.0,0.00013286474751995954
528.0,0.003592088119866881
529.0,0.9999310803467365
530.0,0.9999252380888146
531.0,7.28688038329174e-05
532.0,0.00016961847920019175
533.0,0.9997102276010587
534.0,0.020433750310110556
535.0,0.999965339507953
536.0,6.321000709597603e-05
537.0,2.340124930832254e-05
538.0,0.9994574691301829
539.0,0.0005414833853878621
540.0,0.0001017514728593527
541.0,0.9999766890345991
542.0,4.5638085829603095e-05
543.0,0.9979908626708432
544.0,0.9995047431622789
545.0,0.0002120573437791639
546.0,0.49396606721252234
547.0,0.000264890001436487
548.0,0.9999118098882397
549.0,0.9999454969983522
550.0,0.02260240633827102
551.0,0.00031095273917413724
552.0,0.9999710968226353
553.0,7.79268358408243e-05
554.0,0.8655059522822218
555.0,0.9996828535667032
556.0,5.4446643943347565e-05
557.0,0.999469725779921
558.0,4.733154257756684e-05
559.0,5.770515251159512e-05
560.0,0.9999471826886501
561.0,0.9999582358066836
562.0,0.9999276234990784
563.0,0.9991712130004604
564.0,1.8827262532266035e-05
565.0,0.9997761409534761
566.0,0.9978455832597941
567.0,0.0008520038127122359
568.0,0.9636244976051019
569.0,0.999867415066779
570.0,5.012825065429828e-05
571.0,0.00012103102729631328
572.0,0.00012195818172362749
573.0,0.00012830228560361864
574.0,1.84464061705977e-05
575.0,0.7943586515538417
576.0,0.9997131685461899
577.0,0.9999419473977436
578.0,0.1883735464408107
579.0,0.9998887788437361
580.0,0.00019154861312165454
581.0,0.9999276112845042
582.0,0.0006659403248095114
583.0,0.999977835374487
584.0,0.999939796698492
585.0,0.9999338349977178
586.0,1.1355335624267252e-05
587.0,0.0008409862708238984
588.0,0.00017242584309496735
589.0,0.9999519303664971
590.0,0.9992964423288722
591.0,0.9999597596260945
592.0,5.371579465078673e-05
593.0,6.947189957552196e-05
594.0,0.9999121270056389
595.0,0.0008348768750243244
596.0,2.765688216385423e-05
597.0,7.250113304756223e-05
598.0,0.00023573362601834376
599.0,0.0008511605222943148
600.0,0.999940076386019
601.0,9.309298702113814e-05
602.0,2.3149817508674018e-05
603.0,0.000281319306304976
604.0,0.0005361510280309045
605.0,0.9997975149624815
606.0,1.6308439633756486e-05
607.0,0.9998005178290231
608.0,2.8038246355717715e-05
609.0,1.801603771543202e-05
610.0,0.04092770363475431
611.0,0.9992256325061153
612.0,0.00016715256894308888
613.0,2.6703491316901756e-05
614.0,3.688980846738518e-05
615.0,0.9997244603429319
616.0,0.9998800643263925
617.0,6.319164391497693e-05
618.0,0.9999464067815647
619.0,0.9996858723883583
620.0,0.9999813971853451
621.0,0.9998850009583425
622.0,1.5831652015652615e-05
623.0,0.010037306453274494
624.0,0.00012843845220335628
625.0,2.1922787990338312e-05
626.0,4.2117200420138585e-05
627.0,0.9999785186177949
628.0,0.9999608657361793
629.0,0.9983747153309034
630.0,0.9998740321447441
631.0,0.9999205514688293
632.0,3.27930778065693e-05
633.0,0.9995152402995203
634.0,9.104671240825142e-05
635.0,0.9997492645600087
636.0,6.48529758282582e-05
637.0,3.8869241818061076e-05
638.0,0.0005330743747753593
639.0,0.002472219445045978
640.0,0.9999564277906015
641.0,0.0012906194331734609
642.0,0.9982838319272984
643.0,6.143323179760126e-05
644.0,0.9999507994648136
645.0,7.681680666767262e-05
646.0,1.7531534607834857e-05
647.0,6.262053103236647e-05
648.0,0.04780995612069027
649.0,0.00018806721297292425
650.0,0.999614654031293
651.0,5.977179036717728e-05
652.0,0.9998402781921428
653.0,0.9999507698697327
654.0,8.680361776543495e-05
655.0,0.9997609184112711
656.0,0.0003238248346394603
657.0,4.2856656228851875e-05
658.0,0.9999730323330418
659.0,0.9334331864515816
660.0,5.105967385140538e-05
661.0,0.00013806045972983047
662.0,0.9998513621930969
663.0,0.002434956558367669
664.0,0.00013560250555714592
665.0,0.00016786589922704507
666.0,0.998764324873448
667.0,0.9999576399357206
668.0,0.999946144043602
669.0,0.664005443211625
670.0,0.9980110603515545
671.0,0.9999643624218393
672.0,0.0021083879883159735
673.0,2.276947329988945e-05
674.0,0.9996376174592022
675.0,0.00020277546887195188
676.0,7.289536769675842e-05
677.0,0.9999665018965768
678.0,0.9998566355305479
679.0,0.0992276792441645
680.0,0.9998257701516584
681.0,0.012981188539576721
682.0,0.9998796334552807
683.0,0.9999383891133502
684.0,0.9999588924171496
685.0,0.00020313096833332912
686.0,0.9991528834777187
687.0,0.0004221456977640592
688.0,0.0002889921551594466
689.0,0.9998809162777623
690.0,0.002829351842974716
691.0,0.956576883498954
692.0,0.9999500394211585
693.0,4.258177973989212e-05
694.0,0.9926640510646674
695.0,0.00019440005150902673
696.0,0.9999745141084836
697.0,0.9983746528652514
698.0,6.090866422371417e-05
699.0,5.029000370331392e-05
700.0,0.9998626918343075
701.0,0.0004497983095726002
702.0,0.9663029492332804
703.0,0.9996290057928613
704.0,0.00011999440467292871
705.0,0.0002463729494865882
706.0,0.7643405185602171
707.0,0.002856239752287679
708.0,0.9999815645438335
709.0,0.9999257777245826
710.0,0.00019925415800773247
711.0,6.0347771757278015e-05
712.0,0.42805906857782167
713.0,3.63352819278947e-05
714.0,0.9995895857736211
715.0,0.9999865925621445
716.0,0.19011095875428735
717.0,0.00014280931962468423
718.0,0.8793923749684723
719.0,0.9999617208150118
720.0,0.022895924069310417
721.0,1.8594760231935067e-05
722.0,0.9998949399186191
723.0,0.9993448978110059
724.0,0.06635235859121906
725.0,0.0006422932386664698
726.0,0.0006271498960046544
727.0,0.9268730642074472
728.0,0.9998904801025364
729.0,0.002569486570640029
730.0,0.9975437388620205
731.0,0.9984529671125213
732.0,7.451501064634999e-05
733.0,0.5719817455796034
734.0,7.95036311996244e-05
735.0,0.0008402597894455954
736.0,0.0021581272169590828
737.0,0.999439863782303
738.0,0.00016221377611259116
739.0,0.9472744369192329
740.0,0.9998460064609996
741.0,3.7184049852238984e-05
742.0,0.00011797372644800259
743.0,0.9999050452572353
744.0,0.99951925767997
745.0,0.00108389898534306
746.0,0.200980361701333
747.0,2.821298741348937e-05
748.0,0.01271106260164198
749.0,3.5104719512001535e-05
750.0,0.9999208609122502
751.0,3.2956243397339793e-05
752.0,0.9998125866016956
753.0,0.9999618914298334
754.0,0.998119092305003
755.0,1.6992291703851493e-05
756.0,0.0004406705240404086
757.0,0.9999746048849415
758.0,6.706711436302979e-05
759.0,0.9996335736973812
760.0,0.9998101218703934
761.0,0.9998904216582769
762.0,0.9999406794242696
763.0,0.9923473264387324
764.0,0.0001280301262063182
765.0,1.689567785249493e-05
766.0,0.9997693491636838
767.0,1.0430252484993132e-05
768.0,0.4474061077337253
769.0,2.2559498216521328e-05
770.0,7.70998092589136e-05
771.0,0.99972164700144
772.0,0.9948980845538812
773.0,0.9999262068854247
774.0,0.9975439110040516
775.0,0.9405415623491709
776.0,0.008290784940337463
777.0,0.9996827488736938
778.0,0.00010441715929413794
779.0,0.9999534874105656
780.0,1.6037318038264435e-05
781.0,0.9998572678629991
782.0,0.9999107295361724
783.0,0.9999107516515907
784.0,0.0001469087023220424
785.0,0.0004376280127421077
786.0,0.0003603322960834228
787.0,0.014606328054559484
788.0,2.0580431492936328e-05
789.0,0.9999566402805055
790.0,0.9572539529295143
791.0,0.9999379633063166
792.0,0.9999528855734324
793.0,0.9998047258830983
794.0,0.013607752369795506
795.0,0.9998611165960988
796.0,4.0408202446348215e-05
797.0,8.529258568377545e-05
798.0,4.865170901993259e-05
799.0,0.9984357743445698
800.0,0.9996653228990993
801.0,0.9998953458876922
802.0,0.998545951433378
803.0,0.9997787142623863
804.0,0.020424582491681095
805.0,0.9995989871279305
806.0,0.9999313329849112
807.0,0.0002710331925724188
808.0,0.9994286678263872
809.0,0.9989316756931417
810.0,0.999903385091789
811.0,3.8664398585372615e-05
812.0,0.9999830466375541
813.0,0.05052995100643163
814.0,5.60937728924532e-05
815.0,0.99982719939755
816.0,0.00012753211810810706
817.0,0.9997225349014978
818.0,0.999862730350025
819.0,0.9996040369366486
820.0,0.9999264760051603
821.0,0.9998903228394415
822.0,0.0019775587849819596
823.0,9.532490781248629e-05
824.0,0.037993793852377535
825.0,0.0032154719345114957
826.0,0.0004803654470615614
827.0,0.9999238582374704
828.0,9.055839690657833e-05
829.0,0.9947852808566914
830.0,0.999814840427542
831.0,0.9793214543287316
832.0,0.003926616746987182
833.0,0.999854337142207
834.0,0.00032186868281819673
835.0,0.9998075775823199
836.0,0.9991474313917423
837.0,0.9997278479277
838.0,0.025565560032492742
839.0,0.1792703958217892
840.0,0.9999339916611698
841.0,0.0004055955373797978
842.0,0.995093871354872
843.0,0.0001763316646679747
844.0,0.00045667160392534037
845.0,0.9945880228684036
846.0,5.3220197814954374e-05
847.0,2.3116194295677183e-05
848.0,0.9999299931741407
849.0,0.9999037475671497
850.0,0.999754521192443
851.0,0.9999844967577768
852.0,0.9134123812718702
853.0,0.9998040613624293
854.0,0.9999386621751941
855.0,0.9614875912280928
856.0,3.794356906323971e-05
857.0,0.9999846389742616
858.0,0.9999057866500024
859.0,9.055801897685916e-05
860.0,0.018753427132846497
861.0,0.9998462690209868
862.0,0.9999755827557282
863.0,0.9999045656453277
864.0,0.9853512034196149
865.0,0.9999670320145255
866.0,3.330482004047309e-05
867.0,0.999874050541326
868.0,0.00020249788861591403
869.0,2.804231621005564e-05
870.0,0.9994457874184519
871.0,0.000164235991511681
872.0,0.9985331786106875
873.0,2.3617637677545314e-05
874.0,0.00015350065821596556
875.0,0.9943521995992125
876.0,0.9999364567641459
877.0,6.506805871967567e-05
878.0,0.9997630946071423
879.0,0.38465752669604036
880.0,0.9996768421189001
881.0,4.391810397669515e-05
882.0,0.9999391612119007
883.0,4.254212626205795e-05
884.0,0.0005507325109944028
885.0,0.9997531917528861
886.0,0.00024076338434182265
887.0,0.000917305513104653
888.0,4.694431091881577e-05
889.0,0.9750514755617709
890.0,0.0002273831599280874
891.0,0.9999339111364911
892.0,4.1804509387010486e-05
893.0,0.005307987186715992
894.0,0.9980126446943582
895.0,2.465502012464232e-05
896.0,4.546566255828803e-05
897.0,0.9965414711303596
898.0,7.942095303284415e-05
899.0,9.711813733549301e-05
900.0,0.00795266450291554
901.0,0.0006841305679924028
902.0,1.3152339651601512e-05
903.0,0.99994030932147
904.0,0.9997274540457964
905.0,0.19834573080813328
906.0,0.000922572697288849
907.0,2.4464425788417733e-05
908.0,0.998574788009111
909.0,0.0001666948743618839
910.0,0.07287593991286383
911.0,0.00012722930645563043
912.0,0.0010565967646197498
913.0,4.435217029399959e-05
914.0,6.829099062456881e-05
915.0,0.0009519032925638912
916.0,0.9999228392892543
917.0,0.9074357956975759
918.0,0.00267076935597214
919.0,0.00027063801510980796
920.0,0.00016933435779376162
921.0,0.0001766583104929564
922.0,0.000679238552885743
923.0,0.9996206701767908
924.0,0.00015435232391294542
925.0,4.637510621256721e-05
926.0,0.9906502321715169
927.0,0.0012914680951645306
928.0,0.9998093537216095
929.0,0.0002426828341629559
930.0,0.9999525792099131
931.0,3.617924115185207e-05
932.0,0.0001247858587746129
933.0,0.9995944512233018
934.0,0.9961158406606301
935.0,0.999915534567064
936.0,0.9997058582131403
937.0,0.008670788533560186
938.0,7.77767752107085e-05
939.0,0.9996249062350171
940.0,0.9999332471312481
941.0,3.9899647781253746e-05
942.0,0.9999628614465921
943.0,0.9865870513831752
944.0,0.00012519243059212317
945.0,0.9888427482390919
946.0,0.0049225189541620305
947.0,6.830733793292406e-05
948.0,9.08528234301311e-05
949.0,0.9991150411802845
950.0,0.02866487304820747
951.0,0.9986601950956963
952.0,0.999928586834686
953.0,7.318703325900004e-05
954.0,0.9996122029786205
955.0,1.5830267142516962e-05
956.0,2.763645203856105e-05
957.0,0.9982183320785426
958.0,0.9999484830767432
959.0,0.9999696925548679
960.0,0.000556552372694655
961.0,0.9995649786850528
962.0,0.9998880750670869
963.0,2.52250522983162e-05
964.0,0.020835731518479055
965.0,0.0004984592100669389
966.0,0.9974372933631368
967.0,0.999595494948811
968.0,0.9997646807420496
969.0,0.0016979579631371988
970.0,0.00017220253430254238
971.0,0.17770968347901164
972.0,0.0004103580761709219
973.0,0.2518059453559728
974.0,3.330726204894325e-05
975.0,0.999143047295796
976.0,0.00021116630741241355
977.0,0.5991870168460096
978.0,0.0005046990943328084
979.0,0.0004415207647040389
980.0,0.0002348452772577157
981.0,0.00029069761200887
982.0,4.0512412605119065e-05
983.0,0.999859375219865
984.0,0.9998583909417386
985.0,3.751442344637424e-05
986.0,5.593079200972291e-05
987.0,0.0002569332568098978
988.0,0.9997307380380371
989.0,0.00017988858277800121
990.0,0.002499977196660049
991.0,0.999707647923296
992.0,0.9997229776114893
993.0,0.0004920727283165127
994.0,0.9996425505676995
995.0,0.03246784707432838
996.0,0.0001310308631094135
997.0,0.0004613496272509453
998.0,5.7184804611496984e-05
999.0,0.06348202302210518
1000.0,0.9988060462070816
1001.0,0.9977750904308513
1002.0,0.00026537262740748485
1003.0,0.02064997944538838
1004.0,0.02331940907993039
1005.0,0.002513595408808378
1006.0,0.0001235017398543225
1007.0,0.00010588400097772015
1008.0,0.00022078240578459022
1009.0,0.00012079302459822395
1010.0,2.1627271628383734e-05
1011.0,0.00019747674194694632
1012.0,0.10554397159701202
1013.0,4.5986452411858034e-05
1014.0,0.9997149296392112
1015.0,0.00010296590003449992
1016.0,2.19982789387536e-05
1017.0,0.9999662731874859
1018.0,2.0488731782044308e-05
1019.0,8.784574444415532e-05
1020.0,0.9999550432666959
1021.0,4.96320353419085e-05
